,,JFM,JFM,JFM,FMA,FMA,FMA,MAM,MAM,MAM,AMJ,AMJ,AMJ,MJJ,MJJ,MJJ,JJA,JJA,JJA,JAS,JAS,JAS,ASO,ASO,ASO,SON,SON,SON,OND,OND,OND,NDJ,NDJ,NDJ,DJF,DJF,DJF
,,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper,lower,middle,upper
ECMWF-SEAS5.1,lead3,0.5189458458619828,0.5069545968479062,0.4283129649787736,0.5253646238977995,0.4451564984639991,0.5459644441288851,0.5037106187085988,0.5008843855726017,0.44211831546690183,0.5904390347435742,0.5211618023126149,0.5987049876956345,0.5763344618148153,0.49882399243219405,0.6104904515364451,0.5686823202578098,0.4505574670603161,0.5983448296191937,0.5862010733167123,0.5232410267264362,0.6488811280452443,0.6132198289564152,0.48991579512489364,0.5444107481190945,0.564810074921486,0.44435738599459046,0.5984767034085966,0.564734354614798,0.4900582345184537,0.5047748462650296,0.5921690463481062,0.507176883124813,0.49349461098308944,0.5124140442587253,0.5851600797593226,0.6007019146280851
ECMWF-SEAS5.1,lead2,0.580837884911015,0.49389522099354266,0.54712931870455,0.6003882234054913,0.5814437404243115,0.5439800396201906,0.59831313135834,0.44592254557093275,0.5749907122105492,0.5854434275404171,0.48037228828286754,0.5661769007048884,0.6204732145686251,0.49097924176721686,0.5737055225979694,0.5592821557390518,0.5086502329809032,0.58731150478776,0.614684996772929,0.5188489804502143,0.6458875788386038,0.6676073637434753,0.5089149243228078,0.6050634376561295,0.559321975709204,0.5255197163983578,0.5555242981927452,0.441896746720746,0.5028293348124486,0.4649597237177142,0.483876996723386,0.5342420874039026,0.5411804960072095,0.5444830802788343,0.503568204512955,0.48788332370051923
ECMWF-SEAS5.1,lead1,0.5961405673873461,0.5628154595385508,0.6209709535484653,0.6231106601362919,0.5788946894940814,0.693100146734706,0.5821670134161684,0.4982561568034367,0.5342686755492507,0.6400297897143233,0.5317470043151414,0.5904573294864595,0.5917005291222533,0.46587885644976335,0.6004402110207054,0.600211635969521,0.5140475905770356,0.6686414569159994,0.6454678389392057,0.5385096827458054,0.6472535223374927,0.6264024074384624,0.5516903402672425,0.6072747252318469,0.5096323242908511,0.47665510123337446,0.5462806147995164,0.5072697562783854,0.5186333792714066,0.5747848435411345,0.4834795519601336,0.4504740396190568,0.5106721996297497,0.5543236844473486,0.5230868263968415,0.5683969634905347
Météo France-System 8,lead3,0.5344591537874297,0.4928165648303726,0.5080891252190369,0.5785502862362365,0.5004845644619733,0.540391484481251,0.5311090120103504,0.5159631672426639,0.5482506931183339,0.5582902624487858,0.5060401115096187,0.5547730799886677,0.5434608397779568,0.46315886861733946,0.5324398044229374,0.5738481005934484,0.5392873407816134,0.5235790426964093,0.5358042369809999,0.5196864321646312,0.6043058008558427,0.5750140514158014,0.5001669326228411,0.5694668652403838,0.46538308923900057,0.5468745496656466,0.5553712608393488,0.46335753098662996,0.5015907220233042,0.4660000689261006,0.5160729958773378,0.5368758426004427,0.5856633853579003,0.6199465339137037,0.4860297266679417,0.6140469175415056
Météo France-System 8,lead2,0.6339268257466295,0.5381153682408,0.5983620478213785,0.5440082608656297,0.472145391484194,0.470998476158404,0.5201825934442248,0.5123819615298683,0.5419221867975301,0.5499777962380564,0.5454310352045111,0.5321295421270994,0.57943141936645,0.4715689650992004,0.5948287809574659,0.540805197217154,0.47644404121508105,0.6186932852108349,0.531802467681367,0.48509557337734227,0.5195268484581966,0.5932799308723439,0.4809887107566983,0.6031008044768651,0.5413046974271083,0.515918593654677,0.5685013089372084,0.6800157324507692,0.5470549355510557,0.6408793237765051,0.5686234894691856,0.4941868749808858,0.6222633288460157,0.5224940405717902,0.5292420662292399,0.5192668529472341
Météo France-System 8,lead1,0.5580722136880268,0.564961660007029,0.5374510695191794,0.6147014166955174,0.47982619331919185,0.6285899170678027,0.5295961566740487,0.5104672781361022,0.5481602664892642,0.5898829213869289,0.511088941131016,0.5819584547170538,0.620009427516651,0.5361790680250955,0.6399714827034662,0.6474436596168885,0.5032682648378027,0.6710900391139782,0.5484025130184114,0.5046954785102781,0.6275451050375579,0.582659152238944,0.5136714210789914,0.5981393433297362,0.6714401232454172,0.516751686466656,0.6042423120074613,0.6859764695747125,0.5130547407408994,0.6067066980483995,0.4161479511941631,0.5138999175511155,0.46188996649481057,0.5866651757448748,0.5598836544076362,0.6135281017788609
Met Office-GloSea6.2,lead3,0.5892543026633097,0.5169972924423045,0.5522314155029014,0.6074411096461395,0.5297107137439631,0.5029995259947904,0.617744910122189,0.47777160937982444,0.5081315118591152,0.48636552864555127,0.5026062252381119,0.4756746963724204,0.5173785795320023,0.5444803837743802,0.5593523202233972,0.5134352232401435,0.5017540705576641,0.5224493597752805,0.5917978098350976,0.45380764595898115,0.6203588982722701,0.588199945581006,0.502246227743398,0.5568605718992408,0.6521592951646015,0.5233132216556369,0.6218166377946698,0.5432422434499621,0.5229529769849336,0.5094745215562116,0.5358540792450779,0.4958047893462296,0.49772595726433433,0.5168228138927321,0.4742679881481866,0.6064338355700591
Met Office-GloSea6.2,lead2,0.662678025402075,0.5510882049638406,0.5959436592445454,0.5618694314791886,0.4931955305390246,0.4812031971970542,0.6069424757626264,0.48310643414121157,0.5100757260503535,0.5025151272342967,0.4607347078502515,0.40732382930113287,0.5143387774464299,0.5027292549909278,0.5037667624442501,0.5920771628915554,0.47613240376002264,0.6467847600604587,0.6261557358865464,0.5323495644081471,0.6808140346855635,0.6569895393227015,0.5338633599639143,0.6420521627606065,0.642045465545419,0.49127553329980395,0.6570600669468598,0.5688414101337793,0.48045139325663944,0.5859610074172324,0.5301891729587872,0.48850979176712994,0.5507155839368421,0.5165770372101821,0.5089271010817454,0.6232168151618305
Met Office-GloSea6.2,lead1,0.5418181704835799,0.5439883876742406,0.547014597079272,0.6485515304158909,0.5007774454032777,0.5762955442737213,0.6300940538260394,0.5247354112580779,0.6329304011291736,0.5968246897869576,0.534157871545812,0.5641929854465781,0.601209504547167,0.477793662823974,0.5760594309932741,0.5784174574733004,0.5001206585659482,0.6144240425375,0.5881836630238365,0.5013719522232547,0.6241660231470053,0.6141825822154684,0.5420491220653203,0.6181425013943885,0.6171791629346445,0.49810736753680596,0.5988339225543536,0.5350179838615544,0.5438923943664495,0.5529299759436437,0.508404208244791,0.5226639247959458,0.5748343236742359,0.7155972242396392,0.5434189303690554,0.6963197314913488
DWD-GCFS2.1,lead3,0.5021666387311192,0.44434945864357583,0.46678370407138486,0.5441918283939741,0.47888147456562485,0.47553634576588955,0.471447299331619,0.4938368550835474,0.48724347627512726,0.5095083017531475,0.536188143184052,0.535317203001075,0.5249362613899393,0.47035848842261335,0.5978078256755762,0.5236352600835278,0.5066457762539714,0.5197604223308417,0.6560178154197336,0.5102194639544342,0.6483191922702038,0.5517857394408735,0.47960637456406335,0.5689275135073193,0.5340102438900265,0.43675868397518697,0.5436794373784278,0.6012601148142325,0.5906974395309483,0.5675658637269272,0.7203403649446,0.4744299189935349,0.6407101526752934,0.605225574856206,0.4506525524665719,0.5809471707283393
DWD-GCFS2.1,lead2,0.5317698891099448,0.4649386546478432,0.5458073610485144,0.5718839961121156,0.5409051237601247,0.46185527329529713,0.5133129092263943,0.48706593103755275,0.4492268154853941,0.6126107322433576,0.5530498370846254,0.6549160578436747,0.5333665995912604,0.5372123342098256,0.5916042431872678,0.5172274474257758,0.48891432356271436,0.5431583934092735,0.6112122320086422,0.5240614883407846,0.6299458759472752,0.5555458332724221,0.5138974342171517,0.5087818436788374,0.5546815033759922,0.5024223876921775,0.5730312654736135,0.6244339778825131,0.49578516413653395,0.6598683743218057,0.7275917256240666,0.5919068279926075,0.6419658008572143,0.5510155018301796,0.4601905709809967,0.6145339957276426
DWD-GCFS2.1,lead1,0.561706046119128,0.4898358954542528,0.5585646836902015,0.6323182016222844,0.4944771828018249,0.5532205405996476,0.5591779781191484,0.5693043616773072,0.5549622411342129,0.6210203381756048,0.5441519784261818,0.6057800330553189,0.5053776279748646,0.4827119038208526,0.5149192335577287,0.5371376139952693,0.48746872203457714,0.54455761815515,0.6025780086763829,0.5001390082896306,0.6212921603616968,0.6114777287978586,0.5295300212858807,0.5935320942607591,0.5360841929143628,0.5045021702539458,0.5614054998082953,0.5772482807676622,0.5078067325848404,0.606447000937882,0.6561584460240011,0.5427871742803002,0.6294633508802984,0.6358043931952448,0.49431983159538506,0.6759453543710529
CMCC-SPSv3.5,lead3,0.49179911796749876,0.4959961707735772,0.47355871106744696,0.45006266260913624,0.49167692404093666,0.5031796252195397,0.5473606659334554,0.5207194761345406,0.5775387108652491,0.550061044727593,0.5367508747494503,0.4830770675723659,0.5194136633325835,0.4794931250648456,0.566697849766603,0.5733733778334484,0.4855282727120075,0.5488157696267918,0.6566734491944015,0.5525746012602429,0.6460588672250024,0.6038429990628265,0.5215139103883362,0.5453207906443047,0.6076783200802206,0.4582894958452849,0.6005040616870191,0.5809827204894725,0.4871804852227495,0.6329391028707774,0.5157072291267598,0.492191640756251,0.5463976839794348,0.5475723722420609,0.48507781018079876,0.492868347602424
CMCC-SPSv3.5,lead2,0.4818479402930596,0.5207869339181601,0.4353154545364704,0.5455104955433066,0.4779036354790334,0.47070239804451647,0.5727705235122715,0.6178486178117879,0.6119079992422541,0.5890173968910113,0.5012346677074888,0.5168148453432564,0.5911824498262908,0.5185429682403722,0.5892346555260971,0.5734873562303302,0.4972492196985952,0.5785231388109446,0.6653021981509823,0.5388125909456876,0.6838932131728269,0.6120762697742114,0.5172564093262982,0.5422779010137058,0.6547536288478533,0.48371551332234547,0.5750421164605272,0.504763302933108,0.4909454020884946,0.4742581628601402,0.5238464093263739,0.4956783887047125,0.5567796635202795,0.5264854300901008,0.47030287528678155,0.590532271372968
CMCC-SPSv3.5,lead1,0.5693506791009333,0.5573676316026698,0.6300157932123491,0.5949089398177719,0.46360923377795166,0.6418429655172702,0.5393051314111578,0.4907823631409231,0.5650719616465751,0.6924840512116983,0.5648752537695833,0.5689357787943882,0.5952377792212731,0.4993405064224157,0.6042083219441948,0.5229788346021161,0.5323462712738056,0.5593466332050657,0.6331741234753399,0.5458827231331659,0.6261662136273642,0.5334720936115991,0.5072091618630128,0.5039440149855364,0.5154165634930555,0.4954229801904272,0.5298455363044948,0.5478745307257583,0.4818112259786624,0.5527872655471299,0.5193677993499127,0.4670830111770715,0.5701820856903732,0.5383409580273081,0.42570186563526985,0.529057205057949
NCEP-CFSv2,lead3,0.5567217573083558,0.5040829759732842,0.5060757699501687,0.5458399382358661,0.45533399512926803,0.49540004842006663,0.5002139320349175,0.47116027842177416,0.5076514218008138,0.5492279803425214,0.555955557390642,0.5613798263046127,0.6504666771419214,0.5134448797891323,0.5455302177111789,0.579444858650166,0.4869785563809817,0.6022278386474386,0.5095608199883324,0.49854424219980026,0.5425445170256582,0.6763677311489835,0.526668179616466,0.5850520669934932,0.47953630689033444,0.5102468929179279,0.5179565816237915,0.6036476583685801,0.44492995493010473,0.5750617019589034,0.5390740384554573,0.5092580330482657,0.5601079549493815,0.6049515232766637,0.47764201571133225,0.6254310307421479
