,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
DWD-GCFS2.1,lead2,-0.09437500000000032,0.005624999999999658,0.01999999999999935,-0.11145833333333366,-0.02854166666666713,0.01687499999999975,0.1812499999999999,-0.008541666666666892,0.03645833333333326,-0.09041666666666659,-0.0860416666666668,0.06520833333333342
DWD-GCFS2.1,lead1,-0.058958333333333446,-0.14500000000000046,-0.16354166666666714,-0.10479166666666684,0.05708333333333293,-0.06250000000000067,0.09770833333333295,0.0216666666666665,0.046666666666666634,0.05249999999999988,-0.0641666666666667,0.08083333333333331
CMCC-SPSv3.5,lead3,-0.0362890625000003,0.06285156249999957,-0.026445312500000373,0.05898437499999987,-0.03347656250000042,-0.08890625000000041,0.12332031249999997,0.05781249999999993,-0.009687500000000071,-0.007812499999999778,0.0019140624999997025,0.046328125000000164
CMCC-SPSv3.5,lead2,0.07445312500000001,0.07808593749999926,0.015039062499999645,-0.03781250000000003,0.0451562499999999,0.02933593749999952,0.05511718749999983,-0.035820312500000284,0.07093749999999988,-0.039101562499999964,0.04152343749999976,0.0021484374999998224
CMCC-SPSv3.5,lead1,0.05746093750000003,0.034609374999999276,0.09402343749999975,-0.01718749999999991,0.08335937499999979,-0.0037109375000003997,0.08042968749999979,0.012226562499999871,0.021132812500000098,0.019960937500000053,0.06003906250000002,-0.07917968750000015
NCEP-CFSv2,lead3,-0.2294921875,-0.27180989583333415,-0.07194010416666696,-0.021205357142856984,-0.07617187500000022,0.012812499999999671,-0.018096301020408267,0.10058593749999989,0.023763020833333037,0.07194010416666663,0.03873697916666641,0.04687499999999989
NCEP-CFSv2,lead2,-0.18912760416666652,-0.1634114583333337,-0.043207908163265474,-0.04101562500000022,-0.17515625000000035,-0.047034438775510834,0.02701822916666652,0.11165364583333326,0.008463541666666408,0.07877604166666674,0.02897135416666663,-0.003906250000000222
NCEP-CFSv2,lead1,-0.04524739583333348,-0.11256377551020447,0.06575520833333304,-0.055625000000000036,-0.0381855867346943,0.016601562499999778,0.04199218749999978,0.18359374999999967,0.0725911458333337,-0.05761718750000022,0.08398437499999989,-0.07421875
JMA-CPS3,lead3,-0.08750000000000013,-0.08187500000000036,-0.11187500000000083,0.01749999999999996,-0.02937500000000015,0.053124999999999534,0.008124999999999938,-0.03500000000000014,-0.04062499999999991,-0.018124999999999947,-0.16062500000000046,0.041874999999999885
JMA-CPS3,lead2,-0.24124999999999996,-0.08562500000000073,-0.01062500000000055,-0.08000000000000007,-0.09687500000000027,-0.2318750000000005,0.013750000000000262,-0.14562500000000012,0.02124999999999988,-0.050000000000000044,-0.15875000000000017,0.06812499999999977
JMA-CPS3,lead1,0.0249999999999998,-0.07062500000000016,-0.1062500000000004,0.150625,-0.21125000000000038,0.04187499999999955,0.11874999999999991,-0.008750000000000036,-0.09499999999999997,-0.06312499999999988,-0.16249999999999987,-0.12125000000000008
ECCC-GEM5-NEMO,lead3,-0.042500000000000204,-0.048125000000000195,0.011874999999999636,-0.061249999999999805,-0.20000000000000018,0.10374999999999979,-0.1100000000000001,0.05874999999999975,-0.17937500000000006,-0.02187500000000009,-0.16625000000000045,0.04562500000000003
ECCC-GEM5-NEMO,lead2,-0.12874999999999992,0.03999999999999948,-0.0912500000000005,-0.15125000000000033,-0.3387500000000008,0.0024999999999999467,-0.1306250000000002,0.03624999999999989,-0.051875000000000115,-0.10062499999999996,-0.17375000000000007,0.0006249999999999867
ECCC-GEM5-NEMO,lead1,-0.010625000000000107,-0.1231250000000006,-0.02562500000000023,0.03624999999999989,-0.12125000000000008,0.03812499999999963,-0.078125,0.15625,-0.2356250000000002,0.008125000000000271,-0.06500000000000017,-0.07062500000000038
