,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
DWD-GCFS2.1,lead2,0.15333333333333288,-0.051666666666667194,-0.051041666666666874,-0.029791666666666883,0.01416666666666655,0.03166666666666662,-0.02895833333333364,-0.06687500000000002,-0.039583333333333304,0.009999999999999787,0.00604166666666639,-0.004999999999999893
DWD-GCFS2.1,lead1,0.019166666666666332,0.02833333333333332,0.04749999999999999,0.005416666666666736,-0.0014583333333335613,-0.05312500000000009,0.025624999999999898,0.05166666666666664,-0.011666666666666714,-0.010000000000000231,-0.02041666666666675,0.07937499999999997
CMCC-SPSv3.5,lead3,0.05406249999999968,-0.10261718749999993,-0.1776171875000001,0.08500000000000019,0.09753906249999988,0.006249999999999756,0.08781249999999996,-0.041210937500000266,-0.015429687499999956,0.008945312499999858,-0.09230468749999998,-0.020468750000000036
CMCC-SPSv3.5,lead2,-0.02925781250000048,-0.1769140625000003,-0.14667968750000004,0.16902343749999993,0.059687500000000226,0.08535156249999987,-0.03394531250000021,-0.005820312500000258,0.013632812499999813,-0.020351562500000364,-0.20199218749999992,0.11886718749999958
CMCC-SPSv3.5,lead1,0.02535156249999959,-0.11785156250000006,-0.0814062499999999,0.07117187499999977,0.12859374999999995,0.019609374999999707,0.017382812499999734,0.08324218749999979,0.023945312499999982,-0.06453125000000015,-0.04460937500000006,0.062382812499999885
NCEP-CFSv2,lead3,0.03808593749999989,-0.07845052083333348,-0.15169270833333348,0.01347257653061218,-0.1416015625,0.046093750000000044,0.04504145408163229,-0.0703125,-0.15722656250000022,-0.09472656250000022,-0.13476562499999978,0.10481770833333337
NCEP-CFSv2,lead2,-0.0651041666666674,-0.02327473958333348,-0.11639030612244894,-0.17252604166666674,-0.125,-0.02551020408163307,-0.02962239583333348,-0.017903645833333703,-0.10286458333333348,-0.1038411458333337,0.07552083333333337,0.04069010416666696
NCEP-CFSv2,lead1,0.08919270833333293,0.019451530612244694,0.013020833333333037,-0.11843749999999997,-0.18502869897959173,-0.11100260416666652,-0.02994791666666674,0.009765624999999778,-0.05729166666666674,-0.0751953125,-0.01334635416666674,-0.004231770833333259
JMA-CPS3,lead3,0.04374999999999962,-0.1418750000000002,-0.11187500000000017,-0.2468750000000004,-0.21499999999999986,-0.15687499999999988,-0.07250000000000045,-0.125,-0.03687499999999999,-0.044375000000000275,-0.07437500000000008,-0.07812500000000022
JMA-CPS3,lead2,-0.07812500000000067,-0.06687500000000024,-0.19250000000000056,-0.23750000000000027,-0.05187500000000034,-0.07812500000000044,-0.15687500000000054,-0.04437500000000005,0.05875000000000008,-0.010625000000000329,-0.07250000000000023,0.07187499999999991
JMA-CPS3,lead1,-0.01812500000000039,-0.21875000000000022,0.08499999999999985,0.12812499999999993,-0.11750000000000016,-0.03125,0.06062499999999971,-0.22062500000000052,-0.02937500000000015,-0.1268750000000003,-0.14187499999999997,-0.06312500000000032
ECCC-GEM5-NEMO,lead3,0.04187499999999966,-0.00875000000000048,-0.15875000000000017,-0.08375000000000021,0.10937499999999978,-0.21500000000000052,-0.3443750000000001,-0.0068750000000004086,0.04375000000000018,-0.16999999999999993,-0.04062500000000013,-0.07062499999999994
ECCC-GEM5-NEMO,lead2,0.04749999999999943,0.05875000000000008,0.0024999999999997247,0.23875000000000002,-0.33125000000000004,-0.2825000000000002,-0.08562500000000006,0.0006249999999998757,0.011874999999999747,-0.22062499999999985,-0.2037500000000001,-0.04812499999999997
ECCC-GEM5-NEMO,lead1,-0.0012500000000001954,0.04749999999999999,0.0006249999999996536,-0.2018749999999998,-0.02187500000000009,-0.0050000000000001155,-0.2281249999999999,0.09249999999999992,-0.16437500000000038,-0.14000000000000035,-0.03312500000000029,-0.2675000000000003
